Station,Date,Flow
02HC032,2010-02-26,0.23
02HC032,2010-02-27,0.24
02HC032,2010-02-28,0.245
02HC032,2010-03-01,0.265
02HC032,2010-03-02,0.28
02HC032,2010-03-03,0.29
02HC032,2010-03-04,0.315
02HC032,2010-03-05,0.33
02HC032,2010-03-06,0.35
02HC032,2010-03-07,0.365
02HC032,2010-03-08,0.758
02HC032,2010-03-09,1.47
02HC032,2010-03-10,1.85
02HC032,2010-03-11,2.5
02HC032,2010-03-12,3.36
02HC032,2010-03-13,4.18
02HC032,2010-03-14,9.72
02HC032,2010-03-15,3.86
02HC032,2010-03-16,2.94
02HC032,2010-03-17,2.48
02HC032,2010-03-18,2
02HC032,2010-03-19,1.68
02HC032,2010-03-20,1.46
02HC032,2010-03-21,1.21
02HC032,2010-03-22,1.07
02HC032,2010-03-23,1.21
02HC032,2010-03-24,1.49
02HC032,2010-03-25,1.21
02HC032,2010-03-26,0.978
02HC032,2010-03-27,0.809
02HC032,2010-03-28,0.746
02HC032,2010-03-29,1.03
02HC032,2010-03-30,1.08
02HC032,2010-03-31,0.9
02HC032,2010-04-01,0.806
02HC032,2010-04-02,0.766
02HC032,2010-04-03,0.74
02HC032,2010-04-04,0.676
02HC032,2010-04-05,0.596
02HC032,2010-04-06,0.586
02HC032,2010-04-07,0.681
02HC032,2010-04-08,1.31
02HC032,2010-04-09,1.79
02HC032,2010-04-10,1.21
02HC032,2010-04-11,1.01
02HC032,2010-04-12,0.837
02HC032,2010-04-13,0.709
02HC032,2010-04-14,0.634
02HC032,2010-04-15,0.57
02HC032,2010-04-16,0.52
02HC032,2010-04-17,0.47
02HC032,2010-04-18,0.425
02HC032,2010-04-19,0.39
02HC032,2010-04-20,0.358
02HC032,2010-04-21,0.357
02HC032,2010-04-22,0.314
02HC032,2010-04-23,0.311
02HC032,2010-04-24,0.302
02HC032,2010-04-25,0.293
02HC032,2010-04-26,0.288
02HC032,2010-04-27,0.254
02HC032,2010-04-28,0.223
02HC032,2010-04-29,0.209
02HC032,2010-04-30,0.209
02HC032,2010-05-01,0.215
02HC032,2010-05-02,0.248
02HC032,2010-05-03,0.272
02HC032,2010-05-04,0.287
02HC032,2010-05-05,0.243
02HC032,2010-05-06,0.411
02HC032,2010-05-07,0.364
02HC032,2010-05-08,1.42
02HC032,2010-05-09,1.1
02HC032,2010-05-10,0.73
02HC032,2010-05-11,0.555
02HC032,2010-05-12,0.503
02HC032,2010-05-13,0.458
02HC032,2010-05-14,0.627
02HC032,2010-05-15,0.504
02HC032,2010-05-16,0.415
02HC032,2010-05-17,0.353
02HC032,2010-05-18,0.334
02HC032,2010-05-19,0.356
02HC032,2010-05-20,0.311
02HC032,2010-05-21,0.262
02HC032,2010-05-22,0.225
02HC032,2010-05-23,0.208
02HC032,2010-05-24,0.19
02HC032,2010-05-25,0.178
02HC032,2010-05-26,0.17
02HC032,2010-05-27,0.149
02HC032,2010-05-28,0.135
02HC032,2010-05-29,0.125
02HC032,2010-05-30,0.12
02HC032,2010-05-31,0.113
02HC032,2010-06-01,0.128
02HC032,2010-06-02,0.187
02HC032,2010-06-03,0.782
02HC032,2010-06-04,0.604
02HC032,2010-06-05,0.405
02HC032,2010-06-06,0.724
02HC032,2010-06-07,0.831
02HC032,2010-06-08,0.497
02HC032,2010-06-09,0.361
02HC032,2010-06-10,0.344
02HC032,2010-06-11,0.293
02HC032,2010-06-12,0.474
02HC032,2010-06-13,0.693
02HC032,2010-06-14,0.504
02HC032,2010-06-15,0.36
02HC032,2010-06-16,0.424
02HC032,2010-06-17,0.624
02HC032,2010-06-18,0.37
02HC032,2010-06-19,0.285
02HC032,2010-06-20,0.331
02HC032,2010-06-21,0.246
02HC032,2010-06-22,0.216
02HC032,2010-06-23,0.254
02HC032,2010-06-24,1.67
02HC032,2010-06-25,1.43
02HC032,2010-06-26,0.913
02HC032,2010-06-27,1.03
02HC032,2010-06-28,2.34
02HC032,2010-06-29,1.41
02HC032,2010-06-30,0.933
02HC032,2010-07-01,0.614
02HC032,2010-07-02,0.435
02HC032,2010-07-03,0.342
02HC032,2010-07-04,0.283
02HC032,2010-07-05,0.24
02HC032,2010-07-06,0.209
02HC032,2010-07-07,0.181
02HC032,2010-07-08,0.163
02HC032,2010-07-09,0.217
02HC032,2010-07-10,0.281
02HC032,2010-07-11,0.195
02HC032,2010-07-12,0.165
02HC032,2010-07-13,0.152
02HC032,2010-07-14,0.147
02HC032,2010-07-15,0.136
02HC032,2010-07-16,0.134
02HC032,2010-07-17,0.125
02HC032,2010-07-18,0.117
02HC032,2010-07-19,0.16
02HC032,2010-07-20,0.177
02HC032,2010-07-21,0.132
02HC032,2010-07-22,0.112
02HC032,2010-07-23,1.48
02HC032,2010-07-24,1.75
02HC032,2010-07-25,1.03
02HC032,2010-07-26,0.663
02HC032,2010-07-27,0.404
02HC032,2010-07-28,0.303
02HC032,2010-07-29,0.302
02HC032,2010-07-30,0.274
02HC032,2010-07-31,0.196
02HC032,2010-08-01,0.168
02HC032,2010-08-02,0.151
02HC032,2010-08-03,0.144
02HC032,2010-08-04,0.152
02HC032,2010-08-05,0.139
02HC032,2010-08-06,0.123
02HC032,2010-08-07,0.114
02HC032,2010-08-08,0.132
02HC032,2010-08-09,0.677
02HC032,2010-08-10,1.47
02HC032,2010-08-11,0.769
02HC032,2010-08-12,0.418
02HC032,2010-08-13,0.322
02HC032,2010-08-14,0.254
02HC032,2010-08-15,0.225
02HC032,2010-08-16,0.639
02HC032,2010-08-17,0.481
02HC032,2010-08-18,0.274
02HC032,2010-08-19,0.215
02HC032,2010-08-20,0.205
02HC032,2010-08-21,0.188
02HC032,2010-08-22,0.425
02HC032,2010-08-23,0.716
02HC032,2010-08-24,0.441
02HC032,2010-08-25,0.32
02HC032,2010-08-26,0.285
02HC032,2010-08-27,0.232
02HC032,2010-08-28,0.215
02HC032,2010-08-29,0.195
02HC032,2010-08-30,0.16
02HC032,2010-08-31,0.134
02HC032,2010-09-01,0.123
02HC032,2010-09-02,0.134
02HC032,2010-09-03,0.271
02HC032,2010-09-04,0.501
02HC032,2010-09-05,0.317
02HC032,2010-09-06,0.194
02HC032,2010-09-07,0.195
02HC032,2010-09-08,0.15
02HC032,2010-09-09,0.133
02HC032,2010-09-10,0.146
02HC032,2010-09-11,0.132
02HC032,2010-09-12,0.15
02HC032,2010-09-13,0.179
02HC032,2010-09-14,0.19
02HC032,2010-09-15,0.151
02HC032,2010-09-16,0.274
02HC032,2010-09-17,0.515
02HC032,2010-09-18,0.321
02HC032,2010-09-19,0.238
02HC032,2010-09-20,0.186
02HC032,2010-09-21,0.178
02HC032,2010-09-22,0.326
02HC032,2010-09-23,0.317
02HC032,2010-09-24,0.217
02HC032,2010-09-25,0.162
02HC032,2010-09-26,0.145
02HC032,2010-09-27,0.164
02HC032,2010-09-28,0.417
02HC032,2010-09-29,0.652
02HC032,2010-09-30,0.402
02HC032,2010-10-01,0.274
02HC032,2010-10-02,0.242
02HC032,2010-10-03,0.206
02HC032,2010-10-04,0.192
02HC032,2010-10-05,0.172
02HC032,2010-10-06,0.419
02HC032,2010-10-07,0.398
02HC032,2010-10-08,0.273
02HC032,2010-10-09,0.22
02HC032,2010-10-10,0.192
02HC032,2010-10-11,0.165
02HC032,2010-10-12,0.163
02HC032,2010-10-13,0.16
02HC032,2010-10-14,0.449
02HC032,2010-10-15,0.689
02HC032,2010-10-16,0.414
02HC032,2010-10-17,0.317
02HC032,2010-10-18,0.298
02HC032,2010-10-19,0.224
02HC032,2010-10-20,0.202
02HC032,2010-10-21,0.218
02HC032,2010-10-22,0.297
02HC032,2010-10-23,0.267
02HC032,2010-10-24,0.411
02HC032,2010-10-25,0.599
02HC032,2010-10-26,0.474
02HC032,2010-10-27,0.648
02HC032,2010-10-28,0.537
02HC032,2010-10-29,0.392
02HC032,2010-10-30,0.32
02HC032,2010-10-31,0.31
02HC032,2010-11-01,0.269
02HC032,2010-11-02,0.244
02HC032,2010-11-03,0.236
02HC032,2010-11-04,0.263
02HC032,2010-11-05,0.301
02HC032,2010-11-06,0.365
02HC032,2010-11-07,0.32
02HC032,2010-11-08,0.283
02HC032,2010-11-09,0.257
02HC032,2010-11-10,0.242
02HC032,2010-11-11,0.27
02HC032,2010-11-12,0.278
02HC032,2010-11-13,0.249
02HC032,2010-11-14,0.251
02HC032,2010-11-15,0.247
02HC032,2010-11-16,0.233
02HC032,2010-11-17,0.842
02HC032,2010-11-18,0.866
02HC032,2010-11-19,0.65
02HC032,2010-11-20,0.516
02HC032,2010-11-21,0.426
02HC032,2010-11-22,0.398
02HC032,2010-11-23,0.516
02HC032,2010-11-24,0.498
02HC032,2010-11-25,0.448
02HC032,2010-11-26,0.602
02HC032,2010-11-27,0.619
02HC032,2010-11-28,0.534
02HC032,2010-11-29,0.526
02HC032,2010-11-30,0.532
02HC032,2010-12-01,1.77
02HC032,2010-12-02,1.76
02HC032,2010-12-03,1.13
02HC032,2010-12-04,0.884
02HC032,2010-12-05,0.712
02HC032,2010-12-06,0.622
02HC032,2010-12-07,0.58
02HC032,2010-12-08,0.535
02HC032,2010-12-09,0.5
02HC032,2010-12-10,0.47
02HC032,2010-12-11,0.439
02HC032,2010-12-12,0.526
02HC032,2010-12-13,0.6
02HC032,2010-12-14,0.52
02HC032,2010-12-15,0.48
02HC032,2010-12-16,0.444
02HC032,2010-12-17,0.417
02HC032,2010-12-18,0.394
02HC032,2010-12-19,0.368
02HC032,2010-12-20,0.35
02HC032,2010-12-21,0.34
02HC032,2010-12-22,0.329
02HC032,2010-12-23,0.315
02HC032,2010-12-24,0.305
02HC032,2010-12-25,0.287
02HC032,2010-12-26,0.275
02HC032,2010-12-27,0.26
02HC032,2010-12-28,0.25
02HC032,2010-12-29,0.252
02HC032,2010-12-30,0.252
02HC032,2010-12-31,0.294
02HC032,2011-01-01,1.31
02HC032,2011-01-02,2.42
02HC032,2011-01-03,1.52
02HC032,2011-01-04,0.892
02HC032,2011-01-05,0.702
02HC032,2011-01-06,0.628
02HC032,2011-01-07,0.517
02HC032,2011-01-08,0.534
02HC032,2011-01-09,0.426
02HC032,2011-01-10,0.402
02HC032,2011-01-11,0.392
02HC032,2011-01-12,0.37
02HC032,2011-01-13,0.344
02HC032,2011-01-14,0.313
02HC032,2011-01-15,0.309
02HC032,2011-01-16,0.319
02HC032,2011-01-17,0.299
02HC032,2011-01-18,0.302
02HC032,2011-01-19,0.306
02HC032,2011-01-20,0.283
02HC032,2011-01-21,0.261
02HC032,2011-01-22,0.276
02HC032,2011-01-23,0.233
02HC032,2011-01-24,0.202
02HC032,2011-01-25,0.249
02HC032,2011-01-26,0.269
02HC032,2011-01-27,0.269
02HC032,2011-01-28,0.257
02HC032,2011-01-29,0.239
02HC032,2011-01-30,0.219
02HC032,2011-01-31,0.204
02HC032,2011-02-01,0.211
02HC032,2011-02-02,0.23
02HC032,2011-02-03,0.241
02HC032,2011-02-04,0.244
02HC032,2011-02-05,0.243
02HC032,2011-02-06,0.239
02HC032,2011-02-07,0.23
02HC032,2011-02-08,0.225
02HC032,2011-02-09,0.285
02HC032,2011-02-10,0.334
02HC032,2011-02-11,0.342
02HC032,2011-02-12,0.324
02HC032,2011-02-13,0.29
02HC032,2011-02-14,0.234
02HC032,2011-02-15,0.134
02HC032,2011-02-16,0.147
02HC032,2011-02-17,0.193
02HC032,2011-02-18,0.547
02HC032,2011-02-19,1.34
02HC032,2011-02-20,1.18
02HC032,2011-02-21,0.894
02HC032,2011-02-22,0.7
02HC032,2011-02-23,0.551
02HC032,2011-02-24,0.52
02HC032,2011-02-25,0.477
02HC032,2011-02-26,0.435
02HC032,2011-02-27,0.392
02HC032,2011-02-28,0.624
02HC032,2011-03-01,1.04
02HC032,2011-03-02,0.989
02HC032,2011-03-03,0.75
02HC032,2011-03-04,0.566
02HC032,2011-03-05,1.55
02HC032,2011-03-06,2.93
02HC032,2011-03-07,2.57
02HC032,2011-03-08,2.1
02HC032,2011-03-09,1.47
02HC032,2011-03-10,1.71
02HC032,2011-03-11,6.19
02HC032,2011-03-12,5.75
02HC032,2011-03-13,3.38
02HC032,2011-03-14,2.7
02HC032,2011-03-15,2.57
02HC032,2011-03-16,3.21
02HC032,2011-03-17,4.41
02HC032,2011-03-18,6.97
02HC032,2011-03-19,4.18
02HC032,2011-03-20,2.72
02HC032,2011-03-21,2.54
02HC032,2011-03-22,2.46
02HC032,2011-03-23,1.91
02HC032,2011-03-24,1.58
02HC032,2011-03-25,1.42
02HC032,2011-03-26,1.2
02HC032,2011-03-27,1.11
02HC032,2011-03-28,1.02
02HC032,2011-03-29,1.13
02HC032,2011-03-30,1.07
02HC032,2011-03-31,1.06
02HC032,2011-04-01,1.06
02HC032,2011-04-02,1.04
02HC032,2011-04-03,1.08
02HC032,2011-04-04,1.99
02HC032,2011-04-05,2.19
02HC032,2011-04-06,1.51
02HC032,2011-04-07,1.21
02HC032,2011-04-08,1.11
02HC032,2011-04-09,1.02
02HC032,2011-04-10,1.03
02HC032,2011-04-11,1.22
02HC032,2011-04-12,1.09
02HC032,2011-04-13,0.943
02HC032,2011-04-14,0.816
02HC032,2011-04-15,0.674
02HC032,2011-04-16,0.844
02HC032,2011-04-17,1.34
02HC032,2011-04-18,0.935
02HC032,2011-04-19,0.798
02HC032,2011-04-20,1.47
02HC032,2011-04-21,1.55
02HC032,2011-04-22,1.12
02HC032,2011-04-23,1.38
02HC032,2011-04-24,1.29
02HC032,2011-04-25,1.01
02HC032,2011-04-26,1.27
02HC032,2011-04-27,1.56
02HC032,2011-04-28,1.83
02HC032,2011-04-29,1.52
02HC032,2011-04-30,1.15
02HC032,2011-05-01,0.956
02HC032,2011-05-02,0.989
02HC032,2011-05-03,0.968
02HC032,2011-05-04,1.16
02HC032,2011-05-05,0.937
02HC032,2011-05-06,0.829
02HC032,2011-05-07,0.882
02HC032,2011-05-08,0.757
02HC032,2011-05-09,0.651
02HC032,2011-05-10,0.604
02HC032,2011-05-11,0.516
02HC032,2011-05-12,0.463
02HC032,2011-05-13,0.425
02HC032,2011-05-14,0.712
02HC032,2011-05-15,3.26
02HC032,2011-05-16,2.79
02HC032,2011-05-17,2.14
02HC032,2011-05-18,1.83
02HC032,2011-05-19,2.47
02HC032,2011-05-20,1.97
02HC032,2011-05-21,1.4
02HC032,2011-05-22,1.12
02HC032,2011-05-23,0.986
02HC032,2011-05-24,0.947
02HC032,2011-05-25,0.839
02HC032,2011-05-26,1.18
02HC032,2011-05-27,1.66
02HC032,2011-05-28,1.44
02HC032,2011-05-29,1.14
02HC032,2011-05-30,0.974
02HC032,2011-05-31,0.788
02HC032,2011-06-01,0.661
02HC032,2011-06-02,0.492
02HC032,2011-06-03,0.46
02HC032,2011-06-04,0.637
02HC032,2011-06-05,0.844
02HC032,2011-06-06,0.554
02HC032,2011-06-07,0.521
02HC032,2011-06-08,0.476
02HC032,2011-06-09,0.451
02HC032,2011-06-10,0.412
02HC032,2011-06-11,0.437
02HC032,2011-06-12,0.462
02HC032,2011-06-13,0.381
02HC032,2011-06-14,0.399
02HC032,2011-06-15,0.37
02HC032,2011-06-16,0.258
02HC032,2011-06-17,0.222
02HC032,2011-06-18,0.2
02HC032,2011-06-19,0.176
02HC032,2011-06-20,0.163
02HC032,2011-06-21,0.155
02HC032,2011-06-22,0.166
02HC032,2011-06-23,0.908
02HC032,2011-06-24,1.18
02HC032,2011-06-25,0.926
02HC032,2011-06-26,0.65
02HC032,2011-06-27,0.49
02HC032,2011-06-28,0.416
02HC032,2011-06-29,0.366
02HC032,2011-06-30,0.328
02HC032,2011-07-01,0.238
02HC032,2011-07-02,0.21
02HC032,2011-07-03,0.301
02HC032,2011-07-04,0.239
02HC032,2011-07-05,0.172
02HC032,2011-07-06,0.156
02HC032,2011-07-07,0.151
02HC032,2011-07-08,0.157
02HC032,2011-07-09,0.142
02HC032,2011-07-10,0.142
02HC032,2011-07-11,0.137
02HC032,2011-07-12,0.119
02HC032,2011-07-13,0.107
02HC032,2011-07-14,0.1
02HC032,2011-07-15,0.098
02HC032,2011-07-16,0.102
02HC032,2011-07-17,0.094
02HC032,2011-07-18,0.093
02HC032,2011-07-19,0.091
02HC032,2011-07-20,0.097
02HC032,2011-07-21,0.085
02HC032,2011-07-22,0.083
02HC032,2011-07-23,0.085
02HC032,2011-07-24,0.093
02HC032,2011-07-25,0.249
02HC032,2011-07-26,0.342
02HC032,2011-07-27,0.218
02HC032,2011-07-28,0.144
02HC032,2011-07-29,0.143
02HC032,2011-07-30,0.156
02HC032,2011-07-31,0.126
02HC032,2011-08-01,0.103
02HC032,2011-08-02,0.092
02HC032,2011-08-03,0.177
02HC032,2011-08-04,0.282
02HC032,2011-08-05,0.165
02HC032,2011-08-06,0.124
02HC032,2011-08-07,0.121
02HC032,2011-08-08,0.158
02HC032,2011-08-09,0.199
02HC032,2011-08-10,0.278
02HC032,2011-08-11,0.183
02HC032,2011-08-12,0.129
02HC032,2011-08-13,0.107
02HC032,2011-08-14,0.103
02HC032,2011-08-15,0.119
02HC032,2011-08-16,0.111
02HC032,2011-08-17,0.134
02HC032,2011-08-18,0.099
02HC032,2011-08-19,0.086
02HC032,2011-08-20,0.084
02HC032,2011-08-21,0.103
02HC032,2011-08-22,0.116
02HC032,2011-08-23,0.102
02HC032,2011-08-24,0.111
02HC032,2011-08-25,0.212
02HC032,2011-08-26,0.181
02HC032,2011-08-27,0.12
02HC032,2011-08-28,0.099
02HC032,2011-08-29,0.087
02HC032,2011-08-30,0.081
02HC032,2011-08-31,0.08
02HC032,2011-09-01,0.089
02HC032,2011-09-02,0.212
02HC032,2011-09-03,0.162
02HC032,2011-09-04,0.131
02HC032,2011-09-05,0.286
02HC032,2011-09-06,0.247
02HC032,2011-09-07,0.172
02HC032,2011-09-08,0.137
02HC032,2011-09-09,0.125
02HC032,2011-09-10,0.136
02HC032,2011-09-11,0.109
02HC032,2011-09-12,0.095
02HC032,2011-09-13,0.086
02HC032,2011-09-14,0.082
02HC032,2011-09-15,0.081
02HC032,2011-09-16,0.085
02HC032,2011-09-17,0.081
02HC032,2011-09-18,0.08
02HC032,2011-09-19,0.084
02HC032,2011-09-20,0.149
02HC032,2011-09-21,0.183
02HC032,2011-09-22,0.178
02HC032,2011-09-23,0.281
02HC032,2011-09-24,0.667
02HC032,2011-09-25,0.384
02HC032,2011-09-26,0.218
02HC032,2011-09-27,0.162
02HC032,2011-09-28,0.165
02HC032,2011-09-29,0.166
02HC032,2011-09-30,0.214
02HC032,2011-10-01,0.34
02HC032,2011-10-02,0.241
02HC032,2011-10-03,0.22
02HC032,2011-10-04,0.26
02HC032,2011-10-05,0.226
02HC032,2011-10-06,0.174
02HC032,2011-10-07,0.147
02HC032,2011-10-08,0.127
02HC032,2011-10-09,0.146
02HC032,2011-10-10,0.162
02HC032,2011-10-11,0.119
02HC032,2011-10-12,0.108
02HC032,2011-10-13,0.165
02HC032,2011-10-14,0.37
02HC032,2011-10-15,0.463
02HC032,2011-10-16,0.306
02HC032,2011-10-17,0.239
02HC032,2011-10-18,0.181
02HC032,2011-10-19,0.177
02HC032,2011-10-20,0.958
02HC032,2011-10-21,1.07
02HC032,2011-10-22,0.597
02HC032,2011-10-23,0.398
02HC032,2011-10-24,0.358
02HC032,2011-10-25,0.389
02HC032,2011-10-26,1.16
02HC032,2011-10-27,1.07
02HC032,2011-10-28,0.723
02HC032,2011-10-29,0.585
02HC032,2011-10-30,0.452
02HC032,2011-10-31,0.401
02HC032,2011-11-01,0.346
02HC032,2011-11-02,0.318
02HC032,2011-11-03,0.325
02HC032,2011-11-04,0.304
02HC032,2011-11-05,0.266
02HC032,2011-11-06,0.303
02HC032,2011-11-07,0.243
02HC032,2011-11-08,0.227
02HC032,2011-11-09,0.226
02HC032,2011-11-10,0.293
02HC032,2011-11-11,0.285
02HC032,2011-11-12,0.26
02HC032,2011-11-13,0.258
02HC032,2011-11-14,0.244
02HC032,2011-11-15,0.31
02HC032,2011-11-16,0.287
02HC032,2011-11-17,0.259
02HC032,2011-11-18,0.279
02HC032,2011-11-19,0.252
02HC032,2011-11-20,0.226
02HC032,2011-11-21,0.247
02HC032,2011-11-22,0.206
02HC032,2011-11-23,0.304
02HC032,2011-11-24,0.501
02HC032,2011-11-25,0.396
02HC032,2011-11-26,0.339
02HC032,2011-11-27,0.313
02HC032,2011-11-28,0.4
02HC032,2011-11-29,1.7
02HC032,2011-11-30,5.06
02HC032,2011-12-01,2.66
02HC032,2011-12-02,2.02
02HC032,2011-12-03,1.46
02HC032,2011-12-04,1.26
02HC032,2011-12-05,1.6
02HC032,2011-12-06,2.14
02HC032,2011-12-07,1.76
02HC032,2011-12-08,1.32
02HC032,2011-12-09,1.06
02HC032,2011-12-10,0.795
02HC032,2011-12-11,0.623
02HC032,2011-12-12,0.593
02HC032,2011-12-13,0.548
02HC032,2011-12-14,0.552
02HC032,2011-12-15,0.764
02HC032,2011-12-16,0.975
02HC032,2011-12-17,0.685
02HC032,2011-12-18,0.63
02HC032,2011-12-19,0.557
02HC032,2011-12-20,0.471
02HC032,2011-12-21,0.465
02HC032,2011-12-22,0.656
02HC032,2011-12-23,0.666
02HC032,2011-12-24,0.529
02HC032,2011-12-25,0.514
02HC032,2011-12-26,0.478
02HC032,2011-12-27,0.477
02HC032,2011-12-28,0.459
02HC032,2011-12-29,0.448
02HC032,2011-12-30,0.461
02HC032,2011-12-31,0.47
02HC032,2013-01-01,0.404
02HC032,2013-01-02,0.421
02HC032,2013-01-03,0.38
02HC032,2013-01-04,0.375
02HC032,2013-01-05,0.371
02HC032,2013-01-06,0.382
02HC032,2013-01-07,0.347
02HC032,2013-01-08,0.317
02HC032,2013-01-09,0.301
02HC032,2013-01-10,0.374
02HC032,2013-01-11,0.494
02HC032,2013-01-12,1.19
02HC032,2013-01-13,4.83
02HC032,2013-01-14,4.54
02HC032,2013-01-15,2.44
02HC032,2013-01-16,1.69
02HC032,2013-01-17,1.16
02HC032,2013-01-18,0.609
02HC032,2013-01-19,0.902
02HC032,2013-01-20,0.772
02HC032,2013-01-21,0.514
02HC032,2013-01-22,0.283
02HC032,2013-01-23,0.36
02HC032,2013-01-24,0.305
02HC032,2013-01-25,0.326
02HC032,2013-01-26,0.317
02HC032,2013-01-27,0.339
02HC032,2013-01-28,0.329
02HC032,2013-01-29,0.366
02HC032,2013-01-30,2.55
02HC032,2013-01-31,2.55
02HC032,2013-02-01,1.35
02HC032,2013-02-02,1.21
02HC032,2013-02-03,0.608
02HC032,2013-02-04,0.424
02HC032,2013-02-05,0.372
02HC032,2013-02-06,0.33
02HC032,2013-02-07,0.294
02HC032,2013-02-08,0.271
02HC032,2013-02-09,0.289
02HC032,2013-02-10,0.342
02HC032,2013-02-11,0.337
02HC032,2013-02-12,0.408
02HC032,2013-02-13,0.393
02HC032,2013-02-14,0.401
02HC032,2013-02-15,0.383
02HC032,2013-02-16,0.374
02HC032,2013-02-17,0.36
02HC032,2013-02-18,0.373
02HC032,2013-02-19,0.395
02HC032,2013-02-20,0.475
02HC032,2013-02-21,0.472
02HC032,2013-02-22,0.487
02HC032,2013-02-23,0.451
02HC032,2013-02-24,0.425
02HC032,2013-02-25,0.393
02HC032,2013-02-26,0.375
02HC032,2013-02-27,0.469
02HC032,2013-02-28,0.561
02HC032,2013-03-01,0.554
02HC032,2013-03-02,0.567
02HC032,2013-03-03,0.541
02HC032,2013-03-04,0.461
02HC032,2013-03-05,0.429
02HC032,2013-03-06,0.384
02HC032,2013-03-07,0.391
02HC032,2013-03-08,0.451
02HC032,2013-03-09,0.588
02HC032,2013-03-10,1.28
02HC032,2013-03-11,5.09
02HC032,2013-03-12,11.2
02HC032,2013-03-13,5.17
02HC032,2013-03-14,3.19
02HC032,2013-03-15,2.92
02HC032,2013-03-16,2.53
02HC032,2013-03-17,2.12
02HC032,2013-03-18,1.67
02HC032,2013-03-19,1.44
02HC032,2013-03-20,1.14
02HC032,2013-03-21,0.996
02HC032,2013-03-22,0.932
02HC032,2013-03-23,0.721
02HC032,2013-03-24,0.732
02HC032,2013-03-25,1.46
02HC032,2013-03-26,3.01
02HC032,2013-03-27,3.41
02HC032,2013-03-28,2.91
02HC032,2013-03-29,3.06
02HC032,2013-03-30,3.27
02HC032,2013-03-31,2.96
02HC032,2013-04-01,2.61
02HC032,2013-04-02,2.07
02HC032,2013-04-03,1.59
02HC032,2013-04-04,1.31
02HC032,2013-04-05,1.28
02HC032,2013-04-06,1.15
02HC032,2013-04-07,1.09
02HC032,2013-04-08,1.3
02HC032,2013-04-09,2.48
02HC032,2013-04-10,4.85
02HC032,2013-04-11,4.56
02HC032,2013-04-12,5.44
02HC032,2013-04-13,5.85
02HC032,2013-04-14,3.43
02HC032,2013-04-15,2.7
02HC032,2013-04-16,2.43
02HC032,2013-04-17,2.29
02HC032,2013-04-18,2.24
02HC032,2013-04-19,2.59
02HC032,2013-04-20,2.43
02HC032,2013-04-21,1.93
02HC032,2013-04-22,1.57
02HC032,2013-04-23,1.37
02HC032,2013-04-24,1.31
02HC032,2013-04-25,1.91
02HC032,2013-04-26,1.48
02HC032,2013-04-27,1.2
02HC032,2013-04-28,1.01
02HC032,2013-04-29,1.01
02HC032,2013-04-30,1.07
02HC032,2013-05-01,0.944
02HC032,2013-05-02,0.821
02HC032,2013-05-03,0.67
02HC032,2013-05-04,0.567
02HC032,2013-05-05,0.498
02HC032,2013-05-06,0.438
02HC032,2013-05-07,0.393
02HC032,2013-05-08,0.374
02HC032,2013-05-09,0.354
02HC032,2013-05-10,0.348
02HC032,2013-05-11,0.478
02HC032,2013-05-12,0.456
02HC032,2013-05-13,0.404
02HC032,2013-05-14,0.374
02HC032,2013-05-15,0.35
02HC032,2013-05-16,0.368
02HC032,2013-05-17,0.349
02HC032,2013-05-18,0.307
02HC032,2013-05-19,0.283
02HC032,2013-05-20,0.27
02HC032,2013-05-21,0.613
02HC032,2013-05-22,2.93
02HC032,2013-05-23,1.88
02HC032,2013-05-24,1.48
02HC032,2013-05-25,1.24
02HC032,2013-05-26,0.956
02HC032,2013-05-27,0.685
02HC032,2013-05-28,0.531
02HC032,2013-05-29,2.04
02HC032,2013-05-30,1.8
02HC032,2013-05-31,1.34
02HC032,2013-06-01,1.02
02HC032,2013-06-02,1.79
02HC032,2013-06-03,1.86
02HC032,2013-06-04,1.38
02HC032,2013-06-05,1.06
02HC032,2013-06-06,0.802
02HC032,2013-06-07,0.736
02HC032,2013-06-08,0.745
02HC032,2013-06-09,0.608
02HC032,2013-06-10,0.507
02HC032,2013-06-11,3.21
02HC032,2013-06-12,2.73
02HC032,2013-06-13,1.9
02HC032,2013-06-14,1.46
02HC032,2013-06-15,1.11
02HC032,2013-06-16,0.845
02HC032,2013-06-17,0.866
02HC032,2013-06-18,0.729
02HC032,2013-06-19,0.599
02HC032,2013-06-20,0.496
02HC032,2013-06-21,0.406
02HC032,2013-06-22,0.356
02HC032,2013-06-23,0.357
02HC032,2013-06-24,0.341
02HC032,2013-06-25,0.309
02HC032,2013-06-26,0.316
02HC032,2013-06-27,0.315
02HC032,2013-06-28,0.84
02HC032,2013-06-29,2.44
02HC032,2013-06-30,1.38
02HC032,2013-07-01,0.717
02HC032,2013-07-02,0.457
02HC032,2013-07-03,0.345
02HC032,2013-07-04,0.318
02HC032,2013-07-05,0.43
02HC032,2013-07-06,0.501
02HC032,2013-07-07,0.524
02HC032,2013-07-08,3.09
02HC032,2013-07-09,6.01
02HC032,2013-07-10,2.33
02HC032,2013-07-11,1.45
02HC032,2013-07-12,0.911
02HC032,2013-07-13,0.663
02HC032,2013-07-14,0.524
02HC032,2013-07-15,0.426
02HC032,2013-07-16,0.368
02HC032,2013-07-17,0.298
02HC032,2013-07-18,0.268
02HC032,2013-07-19,0.323
